Creating the sequence of SKUs to be picked based on fixed number of SKUs per trip...
(3, 24, 1767, None)
(3, 24, 2309, None)
(3, 24, 3061, None)
(3, 24, 3715, None)
(3, 25, 223, None)
(3, 25, 720, None)
(3, 25, 770, None)
(3, 25, 1570, None)
(3, 25, 4296, None)
(3, 26, 780, None)
(3, 26, 806, None)
(3, 26, 1740, None)
(3, 26, 2437, None)
(3, 26, 3888, None)
(3, 27, 253, None)
(3, 27, 647, None)
(3, 27, 3397, None)
(3, 27, 4047, None)
(3, 27, 4687, None)
(3, 28, 81, None)
(3, 28, 129, None)
(3, 28, 4115, None)
(3, 28, 4912, None)
(3, 28, 4923, None)
(3, 29, 558, None)
(3, 29, 1452, None)
(3, 29, 1798, None)
(3, 29, 2263, None)
(3, 29, 4613, None)
(3, 30, 8, None)
(3, 30, 353, None)
(3, 30, 3561, None)
(3, 30, 3692, None)
(3, 30, 4421, None)
(3, 31, 2353, None)
(3, 31, 3085, None)
(3, 31, 3563, None)
(3, 31, 4496, None)
(3, 31, 4808, None)
(3, 32, 540, None)
(3, 32, 572, None)
(3, 32, 1036, None)
(3, 32, 3324, None)
(3, 32, 4338, None)
(3, 33, 1709, None)
(3, 33, 2475, None)
(3, 33, 3223, None)
(3, 33, 3737, None)
(3, 33, 4626, None)
(3, 34, 2210, None)
(3, 34, 2820, None)
(3, 34, 4306, None)
(3, 34, 4510, None)
(3, 34, 4782, None)
(3, 35, 76, None)
(3, 35, 652, None)
(3, 35, 1481, None)
(3, 35, 1751, None)
(3, 35, 1830, None)
(3, 36, 70, None)
(3, 36, 2393, None)
(3, 36, 2946, None)
(3, 36, 4240, None)
(3, 36, 4597, None)
(3, 37, 153, None)
(3, 37, 260, None)
(3, 37, 507, None)
(3, 37, 1315, None)
(3, 37, 4686, None)
(3, 38, 197, None)
(3, 38, 1673, None)
(3, 38, 3637, None)
(3, 38, 3657, None)
(3, 38, 4882, None)
(3, 39, 1535, None)
(3, 39, 2015, None)
(3, 39, 2346, None)
(3, 39, 3531, None)
(3, 39, 4415, None)
(3, 40, 91, None)
(3, 40, 1267, None)
(3, 40, 2603, None)
(3, 40, 3119, None)
(3, 40, 3587, None)
(3, 41, 130, None)
(3, 41, 814, None)
(3, 41, 1564, None)
(3, 41, 2985, None)
(3, 41, 4134, None)
(3, 42, 453, None)
(3, 42, 1725, None)
(3, 42, 2503, None)
(3, 42, 3811, None)
(3, 42, 4349, None)
(3, 43, 311, None)
(3, 43, 413, None)
(3, 43, 1239, None)
(3, 43, 2382, None)
(3, 43, 3616, None)
(3, 44, 243, None)
(3, 44, 1565, None)
(3, 44, 1689, None)
(3, 44, 2998, None)
(3, 44, 3908, None)
(3, 45, 567, None)
(3, 45, 904, None)
(3, 45, 1222, None)
(3, 45, 3387, None)
(3, 45, 3834, None)
(3, 46, 583, None)
(3, 46, 3868, None)
(3, 46, 4342, None)
(3, 46, 4472, None)
(3, 46, 4736, None)
(3, 47, 2882, None)
(3, 47, 3094, None)
(3, 47, 3721, None)
(3, 47, 3741, None)
(3, 47, 4974, None)
(3, 48, 1043, None)
(3, 48, 1864, None)
(3, 48, 2231, None)
(3, 48, 2703, None)
(3, 48, 3260, None)
(3, 49, 716, None)
(3, 49, 980, None)
(3, 49, 1404, None)
(3, 49, 2007, None)
(3, 49, 4656, None)
(3, 50, 1010, None)
(3, 50, 1148, None)
(3, 50, 1435, None)
(3, 50, 1988, None)
(3, 50, 4968, None)
(3, 51, 347, None)
(3, 51, 3699, None)
(3, 51, 3771, None)
(3, 51, 3832, None)
(3, 51, 3859, None)
(3, 52, 1782, None)
(3, 52, 3213, None)
(3, 52, 3635, None)
(3, 52, 4094, None)
(3, 52, 4188, None)
(3, 53, 2050, None)
(3, 53, 3541, None)
(3, 53, 3566, None)
(3, 53, 4022, None)
(3, 53, 4368, None)
(3, 54, 1619, None)
(3, 54, 2927, None)
(3, 54, 4033, None)
(3, 54, 4690, None)
(3, 54, 4863, None)
(3, 55, 643, None)
(3, 55, 1213, None)
(3, 55, 2842, None)
(3, 55, 2998, None)
(3, 55, 4360, None)
(3, 56, 2267, None)
(3, 56, 2287, None)
(3, 56, 3795, None)
(3, 56, 3851, None)
(3, 56, 3867, None)
(3, 57, 757, None)
(3, 57, 795, None)
(3, 57, 2120, None)
(3, 57, 2572, None)
(3, 57, 3565, None)
(3, 58, 43, None)
(3, 58, 315, None)
(3, 58, 497, None)
(3, 58, 1354, None)
(3, 58, 3953, None)
(3, 59, 1713, None)
(3, 59, 1987, None)
(3, 59, 2431, None)
(3, 59, 2790, None)
(3, 59, 4208, None)
(3, 60, 1750, None)
(3, 60, 2776, None)
(3, 60, 2806, None)
(3, 60, 3099, None)
(3, 60, 4094, None)
(3, 61, 3467, None)
(3, 61, 3494, None)
(3, 61, 3766, None)
(3, 61, 4286, None)
(3, 61, 4563, None)
(3, 62, 1281, None)
(3, 62, 1327, None)
(3, 62, 1740, None)
(3, 62, 2329, None)
(3, 62, 4859, None)
(3, 63, 1922, None)
(3, 63, 2365, None)
(3, 63, 3242, None)
(3, 63, 3386, None)
(3, 63, 4544, None)
(3, 64, 417, None)
(3, 64, 1350, None)
(3, 64, 3324, None)
(3, 64, 3676, None)
(3, 64, 3712, None)
(3, 65, 1447, None)
(3, 65, 1811, None)
(3, 65, 2359, None)
(3, 65, 3380, None)
(3, 65, 4540, None)
(3, 66, 722, None)
(3, 66, 1082, None)
(3, 66, 1568, None)
(3, 66, 1653, None)
(3, 66, 2701, None)
(3, 67, 1151, None)
(3, 67, 1954, None)
(3, 67, 2798, None)
(3, 67, 2897, None)
(3, 67, 4161, None)
(3, 68, 602, None)
(3, 68, 718, None)
(3, 68, 1345, None)
(3, 68, 1617, None)
(3, 68, 2089, None)
(3, 69, 1071, None)
(3, 69, 1110, None)
(3, 69, 1778, None)
(3, 69, 1953, None)
(3, 69, 4962, None)
(3, 70, 1841, None)
(3, 70, 1973, None)
(3, 70, 2974, None)
(3, 70, 3210, None)
(3, 70, 4446, None)
(3, 71, 808, None)
(3, 71, 1345, None)
(3, 71, 2121, None)
(3, 71, 4079, None)
(3, 71, 4283, None)
(3, 72, 3334, None)
(3, 72, 4158, None)
(3, 72, 4164, None)
(3, 72, 4608, None)
(3, 72, 4681, None)
(3, 73, 2452, None)
(3, 73, 3242, None)
(3, 73, 3327, None)
(3, 73, 3416, None)
(3, 73, 4311, None)
(3, 74, 284, None)
(3, 74, 690, None)
(3, 74, 756, None)
(3, 74, 4241, None)
(3, 74, 4430, None)
(3, 75, 2090, None)
(3, 75, 3164, None)
(3, 75, 3705, None)
(3, 75, 4776, None)
(3, 75, 4818, None)
(3, 76, 1454, None)
(3, 76, 2068, None)
(3, 76, 3308, None)
(3, 76, 3513, None)
(3, 76, 4730, None)
(3, 77, 1038, None)
(3, 77, 1740, None)
(3, 77, 1931, None)
(3, 77, 3341, None)
(3, 77, 4713, None)
(3, 78, 357, None)
(3, 78, 635, None)
(3, 78, 921, None)
(3, 78, 1085, None)
(3, 78, 4329, None)
(3, 79, 2775, None)
(3, 79, 3409, None)
(3, 79, 4002, None)
(3, 79, 4435, None)
(3, 79, 4878, None)
(3, 80, 161, None)
(3, 80, 991, None)
(3, 80, 2425, None)
(3, 80, 2899, None)
(3, 80, 3069, None)
(3, 81, 499, None)
(3, 81, 660, None)
(3, 81, 1429, None)
(3, 81, 1558, None)
(3, 81, 3575, None)
(3, 82, 57, None)
(3, 82, 957, None)
(3, 82, 1398, None)
(3, 82, 1992, None)
(3, 82, 2225, None)
(3, 83, 1458, None)
(3, 83, 2142, None)
(3, 83, 2969, None)
(3, 83, 4052, None)
(3, 83, 4613, None)
(3, 84, 341, None)
(3, 84, 744, None)
(3, 84, 801, None)
(3, 84, 953, None)
(3, 84, 2322, None)
(3, 85, 859, None)
(3, 85, 1913, None)
(3, 85, 2007, None)
(3, 85, 3677, None)
(3, 85, 4367, None)
(3, 86, 926, None)
(3, 86, 1715, None)
(3, 86, 2230, None)
(3, 86, 3756, None)
(3, 86, 4040, None)
(3, 87, 91, None)
(3, 87, 583, None)
(3, 87, 1385, None)
(3, 87, 1543, None)
(3, 87, 3185, None)
(3, 88, 3793, None)
(3, 88, 3834, None)
(3, 88, 3908, None)
(3, 88, 4234, None)
(3, 88, 4535, None)
(3, 89, 871, None)
(3, 89, 2382, None)
(3, 89, 2564, None)
(3, 89, 2982, None)
(3, 89, 4157, None)
(3, 90, 1287, None)
(3, 90, 2297, None)
(3, 90, 3429, None)
(3, 90, 3646, None)
(3, 90, 3706, None)
(3, 91, 162, None)
(3, 91, 708, None)
(3, 91, 1735, None)
(3, 91, 1964, None)
(3, 91, 2489, None)
(3, 92, 3223, None)
(3, 92, 3344, None)
(3, 92, 3527, None)
(3, 92, 4598, None)
(3, 92, 4812, None)
(3, 93, 1054, None)
(3, 93, 1141, None)
(3, 93, 1507, None)
(3, 93, 2367, None)
(3, 93, 3228, None)
(3, 94, 534, None)
(3, 94, 670, None)
(3, 94, 2048, None)
(3, 94, 3967, None)
(3, 94, 4622, None)
(3, 95, 408, None)
(3, 95, 1479, None)
(3, 95, 4074, None)
(3, 95, 4084, None)
(3, 95, 4647, None)
(3, 96, 692, None)
(3, 96, 713, None)
(3, 96, 4449, None)
(3, 96, 4697, None)
(3, 96, 4854, None)
(3, 97, 769, None)
(3, 97, 2535, None)
(3, 97, 2926, None)
(3, 97, 3157, None)
(3, 97, 4838, None)
(3, 98, 629, None)
(3, 98, 1428, None)
(3, 98, 1635, None)
(3, 98, 3219, None)
(3, 98, 3354, None)
(3, 99, 638, None)
(3, 99, 937, None)
(3, 99, 2700, None)
(3, 99, 4143, None)
(3, 99, 4171, None)
(3, 100, 294, None)
(3, 100, 432, None)
(3, 100, 974, None)
(3, 100, 2591, None)
(3, 100, 4935, None)
(3, 101, 823, None)
(3, 101, 947, None)
(3, 101, 2240, None)
(3, 101, 3353, None)
(3, 101, 3543, None)
(3, 102, 150, None)
(3, 102, 2389, None)
(3, 102, 2708, None)
(3, 102, 3042, None)
(3, 102, 4352, None)
(3, 103, 320, None)
(3, 103, 754, None)
(3, 103, 2683, None)
(3, 103, 4617, None)
(3, 103, 4714, None)
(3, 104, 464, None)
(3, 104, 2120, None)
(3, 104, 2415, None)
(3, 104, 3459, None)
(3, 104, 4159, None)
(3, 105, 119, None)
(3, 105, 2559, None)
(3, 105, 2670, None)
(3, 105, 3628, None)
(3, 105, 3792, None)
(3, 106, 177, None)
(3, 106, 1733, None)
(3, 106, 1902, None)
(3, 106, 2443, None)
(3, 106, 4052, None)
(3, 107, 13, None)
(3, 107, 1238, None)
(3, 107, 1826, None)
(3, 107, 3045, None)
(3, 107, 3768, None)
(3, 108, 641, None)
(3, 108, 850, None)
(3, 108, 1151, None)
(3, 108, 3885, None)
(3, 108, 4510, None)
(3, 109, 1567, None)
(3, 109, 1816, None)
(3, 109, 3398, None)
(3, 109, 3909, None)
(3, 109, 4152, None)
(3, 110, 2794, None)
(3, 110, 3207, None)
(3, 110, 3277, None)
(3, 110, 4145, None)
(3, 110, 4188, None)
(3, 111, 1758, None)
(3, 111, 2014, None)
(3, 111, 2536, None)
(3, 111, 2943, None)
(3, 111, 3066, None)
(3, 112, 1007, None)
(3, 112, 2000, None)
(3, 112, 2652, None)
(3, 112, 2850, None)
(3, 112, 3881, None)
(3, 113, 867, None)
(3, 113, 1261, None)
(3, 113, 2128, None)
(3, 113, 2487, None)
(3, 113, 3633, None)
(3, 114, 391, None)
(3, 114, 546, None)
(3, 114, 1782, None)
(3, 114, 2742, None)
(3, 114, 4454, None)
(3, 115, 1824, None)
(3, 115, 2323, None)
(3, 115, 2853, None)
(3, 115, 3047, None)
(3, 115, 3542, None)
(3, 116, 371, None)
(3, 116, 2335, None)
(3, 116, 2400, None)
(3, 116, 3575, None)
(3, 116, 4319, None)
(3, 117, 275, None)
(3, 117, 2641, None)
(3, 117, 3087, None)
(3, 117, 3240, None)
(3, 117, 4153, None)
(3, 118, 963, None)
(3, 118, 1822, None)
(3, 118, 2312, None)
(3, 118, 2332, None)
(3, 118, 4940, None)
(3, 119, 531, None)
(3, 119, 2310, None)
(3, 119, 3492, None)
(3, 119, 4905, None)
(3, 119, 4973, None)
(3, 120, 350, None)
(3, 120, 1160, None)
(3, 120, 1929, None)
(3, 120, 3801, None)
(3, 120, 4179, None)
(3, 121, 127, None)
(3, 121, 3508, None)
(3, 121, 3629, None)
(3, 121, 3752, None)
(3, 121, 3812, None)
(3, 122, 286, None)
(3, 122, 1955, None)
(3, 122, 2208, None)
(3, 122, 2819, None)
(3, 122, 4428, None)
(3, 123, 200, None)
(3, 123, 1389, None)
(3, 123, 3506, None)
(3, 123, 3607, None)
(3, 123, 4535, None)
(3, 124, 362, None)
(3, 124, 1177, None)
(3, 124, 1512, None)
(3, 124, 2428, None)
(3, 124, 3564, None)
(3, 125, 621, None)
(3, 125, 1245, None)
(3, 125, 3247, None)
(3, 125, 3451, None)
(3, 125, 4980, None)
(3, 126, 1706, None)
(3, 126, 1966, None)
(3, 126, 2090, None)
(3, 126, 3689, None)
(3, 126, 4888, None)
(3, 127, 1026, None)
(3, 127, 1403, None)
(3, 127, 2081, None)
(3, 127, 4694, None)
(3, 127, 4767, None)
(3, 128, 247, None)
(3, 128, 1076, None)
(3, 128, 1195, None)
(3, 128, 1638, None)
(3, 128, 2385, None)
(3, 129, 2757, None)
(3, 129, 3041, None)
(3, 129, 3536, None)
(3, 129, 4016, None)
(3, 129, 4383, None)
(3, 130, 153, None)
(3, 130, 441, None)
(3, 130, 3154, None)
(3, 130, 3217, None)
(3, 130, 4524, None)
(3, 131, 977, None)
(3, 131, 2873, None)
(3, 131, 3055, None)
(3, 131, 3950, None)
(3, 131, 4566, None)
(3, 132, 2483, None)
(3, 132, 2906, None)
(3, 132, 3180, None)
(3, 132, 3994, None)
(3, 132, 4173, None)
(3, 133, 507, None)
(3, 133, 547, None)
(3, 133, 820, None)
(3, 133, 2381, None)
(3, 133, 4789, None)
(3, 134, 800, None)
(3, 134, 1255, None)
(3, 134, 1561, None)
(3, 134, 2491, None)
(3, 134, 3647, None)
(3, 135, 1140, None)
(3, 135, 1726, None)
(3, 135, 2284, None)
(3, 135, 3677, None)
(3, 135, 4730, None)
(3, 136, 304, None)
(3, 136, 1638, None)
(3, 136, 1955, None)
(3, 136, 4418, None)
(3, 136, 4744, None)
(3, 137, 561, None)
(3, 137, 1610, None)
(3, 137, 1779, None)
(3, 137, 2795, None)
(3, 137, 3815, None)
(3, 138, 80, None)
(3, 138, 1735, None)
(3, 138, 1869, None)
(3, 138, 4718, None)
(3, 138, 4949, None)
(3, 139, 181, None)
(3, 139, 1190, None)
(3, 139, 2555, None)
(3, 139, 3535, None)
(3, 139, 3864, None)
(3, 140, 951, None)
(3, 140, 1466, None)
(3, 140, 2427, None)
(3, 140, 3003, None)
(3, 140, 3215, None)
(3, 141, 1831, None)
(3, 141, 1891, None)
(3, 141, 2390, None)
(3, 141, 3579, None)
(3, 141, 4437, None)
(3, 142, 2066, None)
(3, 142, 3435, None)
(3, 142, 3463, None)
(3, 142, 3508, None)
(3, 142, 4560, None)
(3, 143, 1037, None)
(3, 143, 1422, None)
(3, 143, 1439, None)
(3, 143, 2817, None)
(3, 143, 3499, None)
(3, 144, 7, None)
(3, 144, 1940, None)
(3, 144, 4002, None)
(3, 144, 4205, None)
(3, 144, 4359, None)
(3, 145, 1118, None)
(3, 145, 3819, None)
(3, 145, 4106, None)
(3, 145, 4163, None)
(3, 145, 4488, None)
(3, 146, 94, None)
(3, 146, 429, None)
(3, 146, 889, None)
(3, 146, 2693, None)
(3, 146, 2840, None)
(3, 147, 404, None)
(3, 147, 1969, None)
(3, 147, 2555, None)
(3, 147, 2958, None)
(3, 147, 4237, None)
(3, 148, 1133, None)
(3, 148, 2702, None)
(3, 148, 2981, None)
(3, 148, 3844, None)
(3, 148, 3876, None)
(3, 149, 1513, None)
(3, 149, 1956, None)
(3, 149, 2286, None)
(3, 149, 2307, None)
(3, 149, 4319, None)
(3, 150, 1140, None)
(3, 150, 2013, None)
(3, 150, 4348, None)
(3, 150, 4433, None)
(3, 150, 4717, None)
(3, 151, 605, None)
(3, 151, 2006, None)
(3, 151, 2533, None)
(3, 151, 3265, None)
(3, 151, 4986, None)
(3, 152, 1298, None)
(3, 152, 1464, None)
(3, 152, 1526, None)
(3, 152, 1891, None)
(3, 152, 3458, None)
(3, 153, 308, None)
(3, 153, 1463, None)
(3, 153, 2024, None)
(3, 153, 3025, None)
(3, 153, 4918, None)
(3, 154, 2067, None)
(3, 154, 2419, None)
(3, 154, 3538, None)
(3, 154, 3834, None)
(3, 154, 4926, None)
(3, 155, 507, None)
(3, 155, 542, None)
(3, 155, 1745, None)
(3, 155, 3210, None)
(3, 155, 4417, None)
(3, 156, 35, None)
(3, 156, 409, None)
(3, 156, 2186, None)
(3, 156, 2379, None)
(3, 156, 4862, None)
(3, 157, 38, None)
(3, 157, 160, None)
(3, 157, 1576, None)
(3, 157, 1792, None)
(3, 157, 3071, None)
(3, 158, 1493, None)
(3, 158, 2580, None)
(3, 158, 2773, None)
(3, 158, 2974, None)
(3, 158, 4296, None)
(3, 159, 1610, None)
(3, 159, 2122, None)
(3, 159, 3053, None)
(3, 159, 3368, None)
(3, 159, 4754, None)
(3, 160, 1666, None)
(3, 160, 3179, None)
(3, 160, 3664, None)
(3, 160, 4486, None)
(3, 160, 4548, None)
(3, 161, 23, None)
(3, 161, 696, None)
(3, 161, 4298, None)
(3, 161, 4318, None)
(3, 161, 4709, None)
(3, 162, 411, None)
(3, 162, 1308, None)
(3, 162, 2354, None)
(3, 162, 3039, None)
(3, 162, 3825, None)
(3, 163, 739, None)
(3, 163, 1209, None)
(3, 163, 3018, None)
(3, 163, 3530, None)
(3, 163, 4326, None)
(3, 164, 749, None)
(3, 164, 2871, None)
(3, 164, 3406, None)
(3, 164, 4235, None)
(3, 164, 4895, None)
(3, 165, 1147, None)
(3, 165, 2398, None)
(3, 165, 3074, None)
(3, 165, 3384, None)
(3, 165, 4792, None)
(3, 166, 663, None)
(3, 166, 1049, None)
(3, 166, 1290, None)
(3, 166, 4011, None)
(3, 166, 4373, None)
(3, 167, 937, None)
(3, 167, 1488, None)
(3, 167, 2301, None)
(3, 167, 3283, None)
(3, 167, 3955, None)
(3, 168, 1434, None)
(3, 168, 1803, None)
(3, 168, 2213, None)
(3, 168, 2529, None)
(3, 168, 3268, None)
(3, 169, 1057, None)
(3, 169, 1677, None)
(3, 169, 2507, None)
(3, 169, 3509, None)
(3, 169, 4545, None)
(3, 170, 577, None)
(3, 170, 1581, None)
(3, 170, 3381, None)
(3, 170, 3968, None)
(3, 170, 4995, None)
(3, 171, 1240, None)
(3, 171, 1373, None)
(3, 171, 1375, None)
(3, 171, 2440, None)
(3, 171, 4129, None)
(3, 172, 919, None)
(3, 172, 1054, None)
(3, 172, 1082, None)
(3, 172, 1361, None)
(3, 172, 4529, None)
(3, 173, 139, None)
(3, 173, 2774, None)
(3, 173, 3536, None)
(3, 173, 3827, None)
(3, 173, 4019, None)
(3, 174, 1319, None)
(3, 174, 1450, None)
(3, 174, 1567, None)
(3, 174, 1764, None)
(3, 174, 2259, None)
(3, 175, 154, None)
(3, 175, 1730, None)
(3, 175, 2418, None)
(3, 175, 3600, None)
(3, 175, 3855, None)
(3, 176, 303, None)
(3, 176, 1745, None)
(3, 176, 3605, None)
(3, 176, 3787, None)
(3, 176, 4078, None)
(3, 177, 680, None)
(3, 177, 1166, None)
(3, 177, 1235, None)
(3, 177, 2499, None)
(3, 177, 4055, None)
(3, 178, 187, None)
(3, 178, 957, None)
(3, 178, 1492, None)
(3, 178, 3878, None)
(3, 178, 3880, None)
(3, 179, 364, None)
(3, 179, 1390, None)
(3, 179, 1751, None)
(3, 179, 2351, None)
(3, 179, 4457, None)
(3, 180, 122, None)
(3, 180, 567, None)
(3, 180, 1344, None)
(3, 180, 3157, None)
(3, 180, 4902, None)
(3, 181, 742, None)
(3, 181, 2201, None)
(3, 181, 2855, None)
(3, 181, 2889, None)
(3, 181, 3914, None)
(3, 182, 2142, None)
(3, 182, 3573, None)
(3, 182, 3684, None)
(3, 182, 3754, None)
(3, 182, 4085, None)
(3, 183, 1000, None)
(3, 183, 1354, None)
(3, 183, 2093, None)
(3, 183, 2478, None)
(3, 183, 4390, None)
(3, 184, 39, None)
(3, 184, 1279, None)
(3, 184, 1633, None)
(3, 184, 3290, None)
(3, 184, 4965, None)
(3, 185, 620, None)
(3, 185, 918, None)
(3, 185, 2514, None)
(3, 185, 3459, None)
(3, 185, 4613, None)
(3, 186, 339, None)
(3, 186, 2574, None)
(3, 186, 3498, None)
(3, 186, 4352, None)
(3, 186, 4970, None)
(3, 187, 2122, None)
(3, 187, 2647, None)
(3, 187, 2849, None)
(3, 187, 3017, None)
(3, 187, 4286, None)
(3, 188, 169, None)
(3, 188, 317, None)
(3, 188, 943, None)
(3, 188, 2845, None)
(3, 188, 4936, None)
(3, 189, 1063, None)
(3, 189, 1252, None)
(3, 189, 2917, None)
(3, 189, 3244, None)
(3, 189, 4775, None)
(3, 190, 1416, None)
(3, 190, 1922, None)
(3, 190, 2401, None)
(3, 190, 2765, None)
(3, 190, 4192, None)
(3, 191, 322, None)
(3, 191, 2449, None)
(3, 191, 2631, None)
(3, 191, 4024, None)
(3, 191, 4995, None)
(3, 192, 193, None)
(3, 192, 3928, None)
(3, 192, 4138, None)
(3, 192, 4434, None)
(3, 192, 4684, None)
(3, 193, 1375, None)
(3, 193, 2520, None)
(3, 193, 3196, None)
(3, 193, 3991, None)
(3, 193, 4510, None)
(3, 194, 1431, None)
(3, 194, 1745, None)
(3, 194, 3591, None)
(3, 194, 3729, None)
(3, 194, 4735, None)
(3, 195, 738, None)
(3, 195, 1621, None)
(3, 195, 2691, None)
(3, 195, 4180, None)
(3, 195, 4672, None)
(3, 196, 939, None)
(3, 196, 1103, None)
(3, 196, 1957, None)
(3, 196, 3427, None)
(3, 196, 4592, None)
(3, 197, 119, None)
(3, 197, 727, None)
(3, 197, 909, None)
(3, 197, 2712, None)
(3, 197, 4400, None)
(3, 198, 2476, None)
(3, 198, 2596, None)
(3, 198, 2886, None)
(3, 198, 3072, None)
(3, 198, 4645, None)
(3, 199, 2552, None)
(3, 199, 2615, None)
(3, 199, 3901, None)
(3, 199, 4575, None)
(3, 199, 4600, None)
(3, 200, 753, None)
(3, 200, 1659, None)
(3, 200, 2680, None)
(3, 200, 3593, None)
(3, 200, 4884, None)
(3, 201, 393, None)
(3, 201, 1183, None)
(3, 201, 1877, None)
(3, 201, 3015, None)
(3, 201, 3980, None)
(3, 202, 477, None)
(3, 202, 1132, None)
(3, 202, 3296, None)
(3, 202, 3772, None)
(3, 202, 4130, None)
(3, 203, 167, None)
(3, 203, 358, None)
(3, 203, 436, None)
(3, 203, 693, None)
(3, 203, 2025, None)
(3, 204, 1208, None)
(3, 204, 1252, None)
(3, 204, 3984, None)
(3, 204, 4469, None)
(3, 204, 4744, None)
(3, 205, 518, None)
(3, 205, 2271, None)
(3, 205, 3345, None)
(3, 205, 3396, None)
(3, 205, 4744, None)
(3, 206, 132, None)
(3, 206, 273, None)
(3, 206, 3346, None)
(3, 206, 3509, None)
(3, 206, 4501, None)
(3, 207, 728, None)
(3, 207, 1550, None)
(3, 207, 3130, None)
(3, 207, 3726, None)
(3, 207, 4494, None)
(3, 208, 751, None)
(3, 208, 1553, None)
(3, 208, 3181, None)
(3, 208, 3245, None)
(3, 208, 3849, None)
(3, 209, 568, None)
(3, 209, 1289, None)
(3, 209, 2526, None)
(3, 209, 4075, None)
(3, 209, 4137, None)
(3, 210, 388, None)
(3, 210, 1282, None)
(3, 210, 1645, None)
(3, 210, 3422, None)
(3, 210, 4000, None)
(3, 211, 1175, None)
(3, 211, 1320, None)
(3, 211, 2182, None)
(3, 211, 2379, None)
(3, 211, 3859, None)
(3, 212, 281, None)
(3, 212, 1602, None)
(3, 212, 2855, None)
(3, 212, 3290, None)
(3, 212, 3543, None)
(3, 213, 824, None)
(3, 213, 1694, None)
(3, 213, 1704, None)
(3, 213, 2253, None)
(3, 213, 3199, None)
(3, 214, 605, None)
(3, 214, 751, None)
(3, 214, 1884, None)
(3, 214, 4049, None)
(3, 214, 4566, None)
(3, 215, 446, None)
(3, 215, 1906, None)
(3, 215, 2706, None)
(3, 215, 4208, None)
(3, 215, 4423, None)
(3, 216, 332, None)
(3, 216, 737, None)
(3, 216, 1810, None)
(3, 216, 3682, None)
(3, 216, 4097, None)
(3, 217, 1569, None)
(3, 217, 1807, None)
(3, 217, 2033, None)
(3, 217, 2154, None)
(3, 217, 4154, None)
(3, 218, 304, None)
(3, 218, 676, None)
(3, 218, 999, None)
